Job_ID,Job_Title,Company,Location,Salary,Experience,Skills,Education,Job_Type,Posted_Days_Ago,Applicants,Rating,Department,Industry,Status
6898,Business Analyst   ,ByteWorks   ,Bhopal    ,742100,2-5    ,"Tableau, Statistics, Pandas, Power BI                         ",BSc   ,Internship,40,27,3.2,Business        ,Finance   ,Closed 
32,Data Engineer      ,InsightIQ   ,Bhopal    ,884900,Fresher,"Power BI, NumPy, SQL, Tableau                                 ",BCA   ,Contract  ,27,296,2.6,AI              ,E-commerce,On Hold
7508,Business Analyst   ,AnalyticsHub,Hyderabad ,731600,Fresher,"Tableau, Power BI, Pandas                                     ",B.Tech,Remote    ,101,134,3.6,AI              ,IT        ,Open   
9645,BI Developer       ,AnalyticsHub,Bengaluru ,780700,Fresher,"Excel, Power BI, Tableau, SQL, Azure, Python                  ",BCA   ,Internship,1,233,4.3,Data Engineering,Finance   ,On Hold
8021,SQL Developer      ,TechNova    ,Mumbai    ,892300,Fresher,"Azure, Machine Learning, Pandas, Power BI, SQL, Tableau       ",B.Tech,Full Time ,6,36,4.0,AI              ,Retail    ,Open   
994,BI Developer       ,SmartSoft   ,Mumbai    ,935200,Fresher,"SQL, Machine Learning, Excel, Pandas, Statistics              ",MCA   ,Contract  ,11,489,4.6,Analytics       ,Retail    ,On Hold
9413,Data Scientist     ,InsightIQ   ,Indore    ,1391600,5+     ,"Azure, Python, Excel                                          ",BCA   ,Contract  ,68,86,2.7,Business        ,IT        ,Open   
8966,BI Developer       ,VisionData  ,Hyderabad ,592000,Fresher,"Statistics, Azure, Power BI, Python, Pandas, NumPy            ",M.Tech,Full Time ,173,285,3.0,AI              ,IT        ,Closed 
8314,Data Scientist     ,AnalyticsHub,Bengaluru ,1337100,5+     ,"SQL, Azure, Pandas, Power BI, Python                          ",M.Tech,Full Time ,141,145,3.4,AI              ,Finance   ,Open   
5704,Data Analyst       ,SmartSoft   ,Indore    ,658900,0-2    ,"Machine Learning, Pandas, Power BI                            ",BCA   ,Remote    ,145,80,4.9,AI              ,E-commerce,On Hold
5441,Power BI Developer ,AnalyticsHub,Mumbai    ,1009400,2-5    ,"Excel, Machine Learning, Azure                                ",M.Tech,Contract  ,61,347,2.7,Data Engineering,Finance   ,Closed 
7931,SQL Developer      ,ByteWorks   ,Pune      ,748900,2-5    ,"Tableau, Excel, Machine Learning, Python                      ",B.Tech,Internship,138,207,3.8,Business        ,Finance   ,Closed 
7236,Business Analyst   ,DataCorp    ,Bengaluru ,907900,2-5    ,"Machine Learning, Power BI, SQL, Tableau                      ",BCA   ,Full Time ,156,325,4.3,Data Engineering,Healthcare,Closed 
2499,Data Engineer      ,ByteWorks   ,Mumbai    ,1006500,0-2    ,"Excel, Pandas, Power BI, Tableau                              ",BSc   ,Remote    ,142,165,4.9,Data Engineering,Healthcare,Open   
714,Power BI Developer ,VisionData  ,Chennai   ,697900,0-2    ,"SQL, Machine Learning, Azure, Python, Excel, Tableau          ",BSc   ,Internship,24,159,3.4,Business        ,Healthcare,Closed 
2909,SQL Developer      ,DataCorp    ,Bhopal    ,764000,Fresher,"SQL, Pandas, Machine Learning, Excel, Statistics              ",B.Tech,Internship,9,479,3.7,Analytics       ,E-commerce,On Hold
5199,Business Analyst   ,InsightIQ   ,Hyderabad ,860100,2-5    ,"Power BI, SQL, Machine Learning, Azure, Statistics            ",BSc   ,Remote    ,154,269,4.0,AI              ,Retail    ,On Hold
3791,Data Scientist     ,ByteWorks   ,Mumbai    ,1217800,2-5    ,"Azure, Statistics, SQL, Power BI, Tableau                     ",MCA   ,Contract  ,103,154,2.8,IT              ,Retail    ,Open   
488,ML Engineer        ,ByteWorks   ,Pune      ,1003300,2-5    ,"Tableau, Pandas, Power BI                                     ",BCA   ,Contract  ,111,194,2.6,Data Engineering,Finance   ,Open   
312,Data Analyst       ,SmartSoft   ,Pune      ,802000,3-6    ,"Tableau, Azure, Power BI, Python, Machine Learning            ",B.Tech,Contract  ,159,13,3.2,Analytics       ,Finance   ,On Hold
8206,Data Analyst       ,VisionData  ,Bengaluru ,507700,Fresher,"Power BI, Pandas, NumPy                                       ",BCA   ,Full Time ,102,171,2.9,Business        ,E-commerce,On Hold
9336,ML Engineer        ,TechNova    ,Chennai   ,934500,Fresher,"Excel, Azure, Power BI                                        ",BCA   ,Contract  ,1,72,5.0,Data Engineering,IT        ,Closed 
8001,ML Engineer        ,AnalyticsHub,Indore    ,926700,2-5    ,"NumPy, Power BI, Python, Azure                                ",BCA   ,Internship,86,341,4.7,IT              ,E-commerce,Closed 
4382,Business Analyst   ,SmartSoft   ,Indore    ,641000,0-2    ,"Excel, Tableau, SQL, Machine Learning, Pandas                 ",M.Tech,Internship,59,408,2.7,AI              ,Retail    ,Open   
6473,Power BI Developer ,FutureAI    ,Hyderabad ,1117500,5+     ,"Python, Statistics, Excel, NumPy                              ",BCA   ,Internship,79,307,4.5,IT              ,Healthcare,On Hold
8820,Data Engineer      ,SmartSoft   ,Chennai   ,942200,1-3    ,"Python, Power BI, Excel, Azure, Statistics, Machine Learning  ",B.Tech,Contract  ,158,477,3.4,Analytics       ,Finance   ,Closed 
3411,Data Scientist     ,AnalyticsHub,Delhi     ,1012800,1-3    ,"Azure, Machine Learning, SQL                                  ",BSc   ,Remote    ,120,82,3.9,Analytics       ,E-commerce,On Hold
81,Data Scientist     ,ByteWorks   ,Hyderabad ,849400,Fresher,"Pandas, Python, Azure                                         ",BSc   ,Full Time ,166,171,4.5,IT              ,IT        ,Closed 
1510,SQL Developer      ,FutureAI    ,Chennai   ,739400,1-3    ,"Statistics, Machine Learning, Azure, Power BI                 ",M.Tech,Full Time ,167,209,3.5,IT              ,E-commerce,Closed 
7822,Data Analyst       ,SmartSoft   ,Indore    ,635300,Fresher,"SQL, Python, Statistics, Machine Learning                     ",MCA   ,Internship,33,442,5.0,Business        ,Retail    ,On Hold
9421,BI Developer       ,InsightIQ   ,Delhi     ,1104900,3-6    ,"Azure, Excel, Statistics, NumPy                               ",B.Tech,Contract  ,78,373,4.1,Business        ,E-commerce,On Hold
6600,Data Engineer      ,InsightIQ   ,Mumbai    ,926900,1-3    ,"Azure, Machine Learning, Statistics, SQL                      ",B.Tech,Remote    ,173,74,3.7,Data Engineering,Healthcare,Open   
9702,BI Developer       ,ByteWorks   ,Indore    ,1034000,2-5    ,"Azure, Python, Tableau, Excel, Machine Learning, NumPy        ",M.Tech,Full Time ,47,165,4.7,Analytics       ,IT        ,On Hold
4322,Business Analyst   ,FutureAI    ,Pune      ,838800,2-5    ,"Azure, SQL, Statistics, Power BI, NumPy, Pandas               ",M.Tech,Remote    ,169,483,4.0,Business        ,E-commerce,Closed 
4752,Data Analyst       ,ByteWorks   ,Delhi     ,710800,Fresher,"SQL, Pandas, Machine Learning, Excel, Statistics              ",B.Tech,Remote    ,42,63,3.7,AI              ,Retail    ,Open   
9191,Data Scientist     ,TechNova    ,Indore    ,1201700,2-5    ,"NumPy, Pandas, Azure                                          ",B.Tech,Remote    ,139,327,4.8,IT              ,Healthcare,On Hold
1148,Power BI Developer ,InsightIQ   ,Bhopal    ,796800,0-2    ,"Machine Learning, Tableau, Excel, Power BI                    ",B.Tech,Contract  ,163,221,4.6,Data Engineering,Healthcare,Open   
5666,Data Engineer      ,DataCorp    ,Pune      ,1236600,5+     ,"Python, Statistics, Pandas                                    ",M.Tech,Full Time ,106,180,2.6,Analytics       ,Healthcare,On Hold
8538,Data Analyst       ,TechNova    ,Bhopal    ,1015300,3-6    ,"Pandas, Power BI, Python                                      ",BCA   ,Full Time ,92,320,3.6,AI              ,Retail    ,Open   
7619,BI Developer       ,SmartSoft   ,Indore    ,745500,Fresher,"Pandas, Python, Machine Learning, SQL, Statistics             ",B.Tech,Remote    ,105,226,3.1,Data Engineering,E-commerce,Open   
1594,Data Engineer      ,FutureAI    ,Delhi     ,817700,Fresher,"Pandas, Excel, SQL, Machine Learning, Python, Azure           ",B.Tech,Internship,82,115,3.5,Business        ,Healthcare,Open   
9732,Data Scientist     ,FutureAI    ,Indore    ,978400,Fresher,"Machine Learning, Excel, Python, Statistics, Tableau          ",M.Tech,Full Time ,32,488,3.4,AI              ,IT        ,Closed 
9446,ML Engineer        ,AnalyticsHub,Bhopal    ,665000,Fresher,"Excel, Power BI, Pandas, Azure                                ",MCA   ,Full Time ,156,272,4.0,Data Engineering,E-commerce,Closed 
2803,BI Developer       ,AnalyticsHub,Pune      ,625400,Fresher,"Azure, SQL, Pandas, Tableau, Machine Learning                 ",BCA   ,Internship,42,193,3.9,Business        ,E-commerce,Closed 
4424,ML Engineer        ,FutureAI    ,Chennai   ,729800,0-2    ,"Power BI, Azure, Excel, SQL, NumPy                            ",M.Tech,Remote    ,148,352,4.2,IT              ,IT        ,Closed 
7170,BI Developer       ,DataCorp    ,Chennai   ,957000,0-2    ,"Excel, Tableau, Python, Azure, Pandas                         ",B.Tech,Contract  ,138,162,5.0,IT              ,Healthcare,Open   
6164,Data Scientist     ,DataCorp    ,Bhopal    ,1531400,5+     ,"SQL, Machine Learning, Pandas, NumPy, Excel                   ",MCA   ,Full Time ,27,280,4.4,IT              ,E-commerce,On Hold
1495,BI Developer       ,ByteWorks   ,Chennai   ,938200,1-3    ,"Statistics, Python, Pandas, Power BI, NumPy, Tableau          ",BCA   ,Full Time ,59,182,4.1,Analytics       ,Retail    ,Closed 
7696,Data Analyst       ,TechNova    ,Chennai   ,375700,Fresher,"Tableau, Excel, Python                                        ",MCA   ,Internship,80,251,2.5,IT              ,E-commerce,Closed 
6691,Data Scientist     ,VisionData  ,Hyderabad ,872900,Fresher,"Statistics, Excel, Pandas, Tableau                            ",M.Tech,Internship,5,19,3.0,Data Engineering,Healthcare,On Hold
3401,Power BI Developer ,DataCorp    ,Pune      ,724300,Fresher,"Excel, Tableau, Statistics, Python, Azure                     ",BSc   ,Contract  ,152,285,3.2,Business        ,Healthcare,Open   
109,Data Scientist     ,VisionData  ,Bhopal    ,1122100,0-2    ,"Tableau, Excel, Power BI, Azure, Machine Learning             ",BCA   ,Remote    ,82,479,3.1,AI              ,Retail    ,Open   
5636,BI Developer       ,InsightIQ   ,Indore    ,743500,2-5    ,"Pandas, Python, SQL, Azure, Machine Learning                  ",M.Tech,Internship,163,372,3.4,AI              ,Finance   ,On Hold
8482,BI Developer       ,SmartSoft   ,Hyderabad ,714100,0-2    ,"Excel, Machine Learning, Python                               ",MCA   ,Internship,149,399,4.7,Analytics       ,Finance   ,Closed 
1091,Power BI Developer ,FutureAI    ,Bengaluru ,1242900,5+     ,"Excel, Azure, Tableau, Statistics, Python                     ",BSc   ,Contract  ,152,114,4.0,AI              ,Finance   ,Open   
5560,Business Analyst   ,AnalyticsHub,Chennai   ,853400,3-6    ,"Azure, Power BI, Pandas                                       ",MCA   ,Full Time ,176,113,3.4,Data Engineering,Finance   ,Closed 
624,BI Developer       ,SmartSoft   ,Chennai   ,811000,0-2    ,"Azure, Power BI, Statistics, NumPy, Tableau                   ",BSc   ,Internship,42,268,4.3,Business        ,IT        ,Closed 
6871,Data Scientist     ,TechNova    ,Hyderabad ,1207400,Fresher,"SQL, Azure, Python                                            ",B.Tech,Full Time ,1,426,4.7,Analytics       ,E-commerce,Open   
6827,Power BI Developer ,InsightIQ   ,Bengaluru ,955400,5+     ,"SQL, NumPy, Tableau, Excel                                    ",BCA   ,Internship,175,298,3.7,Business        ,Retail    ,On Hold
4131,SQL Developer      ,TechNova    ,Mumbai    ,763200,1-3    ,"Statistics, Azure, Power BI, Tableau                          ",BCA   ,Internship,45,47,2.9,Data Engineering,Healthcare,On Hold
4722,Power BI Developer ,VisionData  ,Delhi     ,765800,Fresher,"NumPy, Azure, Tableau, Pandas                                 ",B.Tech,Remote    ,81,448,3.3,Data Engineering,Finance   ,On Hold
1651,BI Developer       ,DataCorp    ,Chennai   ,839900,Fresher,"Statistics, Power BI, Pandas, Machine Learning                ",B.Tech,Contract  ,50,443,3.7,Data Engineering,Retail    ,Open   
4141,Data Scientist     ,VisionData  ,Mumbai    ,1567500,5+     ,"Pandas, Excel, SQL, Statistics, Python, Machine Learning      ",M.Tech,Remote    ,6,383,4.7,AI              ,Finance   ,On Hold
4576,ML Engineer        ,DataCorp    ,Hyderabad ,645500,Fresher,"Power BI, Statistics, Azure, SQL, Excel                       ",MCA   ,Remote    ,123,52,2.9,IT              ,Retail    ,On Hold
3993,SQL Developer      ,ByteWorks   ,Bhopal    ,615900,Fresher,"Machine Learning, Azure, Excel                                ",BSc   ,Internship,81,475,4.3,Analytics       ,Retail    ,On Hold
7377,SQL Developer      ,InsightIQ   ,Hyderabad ,738400,1-3    ,"Statistics, Azure, Machine Learning, Tableau, Pandas, SQL     ",BCA   ,Full Time ,124,79,2.7,IT              ,IT        ,Open   
5027,Data Analyst       ,TechNova    ,Bengaluru ,622500,Fresher,"Power BI, Pandas, Azure, Python, NumPy                        ",M.Tech,Contract  ,116,300,3.4,AI              ,Finance   ,Open   
8261,Business Analyst   ,VisionData  ,Indore    ,1315600,5+     ,"Tableau, SQL, Excel, Power BI, NumPy, Statistics              ",B.Tech,Full Time ,1,405,3.3,Business        ,Retail    ,Open   
4732,Business Analyst   ,DataCorp    ,Hyderabad ,737500,3-6    ,"Machine Learning, Tableau, SQL, Python, Pandas, NumPy         ",BCA   ,Internship,136,460,2.8,AI              ,IT        ,Closed 
6005,BI Developer       ,InsightIQ   ,Bhopal    ,925500,1-3    ,"Python, Excel, Azure, SQL, NumPy                              ",B.Tech,Full Time ,106,240,4.2,Data Engineering,Healthcare,Open   
389,Data Scientist     ,VisionData  ,Bengaluru ,1056600,0-2    ,"Tableau, Machine Learning, Python                             ",BCA   ,Remote    ,22,10,4.6,IT              ,Retail    ,Closed 
1795,BI Developer       ,DataCorp    ,Mumbai    ,1169000,3-6    ,"Excel, Azure, Power BI                                        ",BCA   ,Full Time ,147,145,4.5,Analytics       ,IT        ,Open   
3873,Power BI Developer ,SmartSoft   ,Mumbai    ,757300,2-5    ,"Excel, Statistics, SQL, Tableau                               ",M.Tech,Internship,154,321,4.5,AI              ,Retail    ,Closed 
2255,ML Engineer        ,TechNova    ,Chennai   ,888600,0-2    ,"Tableau, Power BI, Python, Machine Learning, Statistics       ",MCA   ,Remote    ,33,270,4.1,IT              ,Retail    ,Closed 
5460,ML Engineer        ,AnalyticsHub,Mumbai    ,1193800,5+     ,"NumPy, Excel, Statistics, SQL, Machine Learning               ",BCA   ,Contract  ,26,3,3.1,AI              ,Healthcare,Closed 
4956,Power BI Developer ,ByteWorks   ,Indore    ,788600,0-2    ,"Machine Learning, Statistics, Tableau, SQL                    ",MCA   ,Full Time ,42,307,2.7,IT              ,IT        ,Closed 
4852,Power BI Developer ,VisionData  ,Hyderabad ,590500,0-2    ,"Azure, Power BI, Pandas, Excel                                ",B.Tech,Internship,73,47,3.3,Data Engineering,E-commerce,Closed 
2026,Power BI Developer ,TechNova    ,Hyderabad ,739000,Fresher,"SQL, NumPy, Statistics, Machine Learning, Python              ",MCA   ,Full Time ,56,339,3.2,Business        ,E-commerce,On Hold
1122,Power BI Developer ,DataCorp    ,Indore    ,920400,0-2    ,"SQL, Statistics, Python                                       ",B.Tech,Remote    ,3,76,3.9,Business        ,Finance   ,Open   
2911,Data Scientist     ,VisionData  ,Hyderabad ,1078200,Fresher,"Excel, Machine Learning, Tableau, NumPy                       ",B.Tech,Contract  ,52,143,4.9,IT              ,E-commerce,On Hold
796,Business Analyst   ,DataCorp    ,Delhi     ,611700,0-2    ,"NumPy, Statistics, Pandas                                     ",MCA   ,Internship,55,160,3.4,AI              ,Finance   ,On Hold
1576,Data Engineer      ,DataCorp    ,Mumbai    ,917200,Fresher,"Azure, Python, Pandas, Excel, Tableau                         ",MCA   ,Full Time ,21,217,3.3,Business        ,IT        ,Closed 
6835,Business Analyst   ,DataCorp    ,Pune      ,843100,Fresher,"SQL, NumPy, Pandas                                            ",BSc   ,Remote    ,49,226,4.5,Data Engineering,IT        ,On Hold
8795,Power BI Developer ,VisionData  ,Bhopal    ,1233000,3-6    ,"Statistics, Machine Learning, Tableau, Pandas                 ",BSc   ,Remote    ,58,336,4.8,Data Engineering,Finance   ,On Hold
3596,Data Scientist     ,ByteWorks   ,Delhi     ,854700,1-3    ,"SQL, Excel, NumPy, Pandas                                     ",B.Tech,Internship,121,50,3.3,Analytics       ,IT        ,Closed 
6622,Data Engineer      ,ByteWorks   ,Chennai   ,1081500,3-6    ,"SQL, Power BI, Statistics                                     ",BCA   ,Internship,91,421,4.6,Data Engineering,IT        ,Closed 
8383,Data Analyst       ,InsightIQ   ,Chennai   ,1049600,5+     ,"Python, NumPy, Power BI                                       ",B.Tech,Full Time ,77,18,3.7,Analytics       ,IT        ,Closed 
3239,BI Developer       ,DataCorp    ,Indore    ,556300,Fresher,"Excel, Power BI, Pandas, Machine Learning, NumPy              ",BSc   ,Internship,52,416,2.9,Analytics       ,IT        ,On Hold
5999,ML Engineer        ,TechNova    ,Hyderabad ,734100,0-2    ,"Azure, Python, Excel, NumPy, Tableau, Statistics              ",MCA   ,Full Time ,134,360,3.1,Data Engineering,Finance   ,Open   
5939,Data Engineer      ,DataCorp    ,Bhopal    ,1051400,3-6    ,"Statistics, Tableau, SQL                                      ",MCA   ,Internship,109,479,4.0,Analytics       ,Retail    ,Closed 
